GEOID,location,name,estimate,moe,label,concept,geography
29510115500,Census Tract 1155; St. Louis city; Missouri,B08105F_005,0,17,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115500,Census Tract 1155; St. Louis city; Missouri,B08105F_006,0,17,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115500,Census Tract 1155; St. Louis city; Missouri,B08105F_007,130,173,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115600,Census Tract 1156; St. Louis city; Missouri,B08105F_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115600,Census Tract 1156; St. Louis city; Missouri,B08105F_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115600,Census Tract 1156; St. Louis city; Missouri,B08105F_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115600,Census Tract 1156; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115600,Census Tract 1156; St. Louis city; Missouri,B08105F_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115600,Census Tract 1156; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115600,Census Tract 1156; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115700,Census Tract 1157; St. Louis city; Missouri,B08105F_001,66,69,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115700,Census Tract 1157; St. Louis city; Missouri,B08105F_002,66,69,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115700,Census Tract 1157; St. Louis city; Missouri,B08105F_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115700,Census Tract 1157; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115700,Census Tract 1157; St. Louis city; Missouri,B08105F_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115700,Census Tract 1157; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510115700,Census Tract 1157; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116100,Census Tract 1161; St. Louis city; Missouri,B08105F_001,40,45,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116100,Census Tract 1161; St. Louis city; Missouri,B08105F_002,40,45,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116100,Census Tract 1161; St. Louis city; Missouri,B08105F_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116100,Census Tract 1161; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116100,Census Tract 1161; St. Louis city; Missouri,B08105F_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116100,Census Tract 1161; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116100,Census Tract 1161; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116200,Census Tract 1162; St. Louis city; Missouri,B08105F_001,61,51,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116200,Census Tract 1162; St. Louis city; Missouri,B08105F_002,46,42,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116200,Census Tract 1162; St. Louis city; Missouri,B08105F_003,15,25,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116200,Census Tract 1162; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116200,Census Tract 1162; St. Louis city; Missouri,B08105F_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116200,Census Tract 1162; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116200,Census Tract 1162; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08105F_001,11,16,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08105F_002,7,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08105F_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08105F_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08105F_007,4,8,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08105F_001,119,127,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08105F_002,57,66,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08105F_003,62,78,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08105F_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116400,Census Tract 1164; St. Louis city; Missouri,B08105F_001,63,87,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116400,Census Tract 1164; St. Louis city; Missouri,B08105F_002,45,64,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116400,Census Tract 1164; St. Louis city; Missouri,B08105F_003,18,25,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116400,Census Tract 1164; St. Louis city; Missouri,B08105F_004,0,17,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116400,Census Tract 1164; St. Louis city; Missouri,B08105F_005,0,17,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116400,Census Tract 1164; St. Louis city; Missouri,B08105F_006,0,17,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116400,Census Tract 1164; St. Louis city; Missouri,B08105F_007,0,17,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116500,Census Tract 1165; St. Louis city; Missouri,B08105F_001,8,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116500,Census Tract 1165; St. Louis city; Missouri,B08105F_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116500,Census Tract 1165; St. Louis city; Missouri,B08105F_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116500,Census Tract 1165; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116500,Census Tract 1165; St. Louis city; Missouri,B08105F_005,8,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116500,Census Tract 1165; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510116500,Census Tract 1165; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117100,Census Tract 1171; St. Louis city; Missouri,B08105F_001,17,19,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117100,Census Tract 1171; St. Louis city; Missouri,B08105F_002,8,13,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117100,Census Tract 1171; St. Louis city; Missouri,B08105F_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117100,Census Tract 1171; St. Louis city; Missouri,B08105F_004,9,14,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117100,Census Tract 1171; St. Louis city; Missouri,B08105F_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117100,Census Tract 1171; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117100,Census Tract 1171; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105F_001,24,27,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105F_002,24,27,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105F_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105F_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105F_001,12,20,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105F_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105F_003,12,20,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105F_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105F_001,8,10,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105F_002,8,10,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105F_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105F_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105F_001,39,56,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105F_002,39,56,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105F_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105F_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105F_001,8,16,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105F_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105F_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105F_005,8,16,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105F_001,0,12,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105F_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105F_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105F_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105F_005,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105F_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means",MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105F_007,0,12,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
29510119200,Census Tract 1192; St. Louis city; Missouri,B08105F_001,9,13,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK (SOME OTHER RACE ALONE),tract
